invoice_id,order_id,customer_id,invoice_number,invoice_date,due_date,paid_date,amount_due,tax_amount,discount_amount,late_fee_charged,amount_paid,payment_status,payment_method,credit_terms,billing_currency,fiscal_year,fiscal_period,internal_gl_code,billing_address_id,is_disputed
INV-0983587-C3ED,ORD-0983587-4DA9,CUST-033119-052C,INV-2026-983587,2026-06-13 23:08:28,2026-07-13 23:08:28,2026-06-23 23:08:28,366.24,29.3,0.00,0.00,395.54,Paid,ACH,Net 30,USD,2026,06,GL-REV-983587,ADDR-983587,FALSE
INV-0983588-1CB2,ORD-0983588-85AA,CUST-017501-7FFB,INV-2026-983588,2025-09-07 21:37:34,2025-10-07 21:37:34,,1009.26,80.74,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-983588,ADDR-983588,FALSE
INV-0983589-91B6,ORD-0983589-51EA,CUST-043217-92FE,INV-2026-983589,2026-01-25 18:33:46,2026-02-24 18:33:46,,1228.59,98.29,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-983589,ADDR-983589,FALSE
INV-0983590-09CD,ORD-0983590-78F8,CUST-087143-445C,INV-2026-983590,2025-11-18 17:17:28,2025-12-18 17:17:28,,545.84,43.67,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-983590,ADDR-983590,FALSE
INV-0983591-330B,ORD-0983591-7CB7,CUST-208107-621D,INV-2026-983591,2025-06-11 11:35:32,2025-07-11 11:35:32,,121.13,9.69,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-983591,ADDR-983591,FALSE
INV-0983592-197F,ORD-0983592-952F,CUST-246210-A359,INV-2026-983592,2026-03-31 04:17:52,2026-04-30 04:17:52,2026-04-10 04:17:52,1032.35,82.59,0.00,0.00,1114.94,Paid,ACH,Net 30,USD,2026,03,GL-REV-983592,ADDR-983592,FALSE
INV-0983593-A770,ORD-0983593-FB6D,CUST-373662-068B,INV-2026-983593,2026-04-15 22:37:30,2026-05-15 22:37:30,,141.43,11.31,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-983593,ADDR-983593,FALSE
INV-0983594-C898,ORD-0983594-676F,CUST-253926-1719,INV-2026-983594,2024-10-15 18:21:13,2024-11-14 18:21:13,,1200.65,96.05,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-983594,ADDR-983594,FALSE
INV-0983595-75DF,ORD-0983595-7255,CUST-011248-178F,INV-2026-983595,2024-09-27 11:27:06,2024-10-27 11:27:06,2024-10-07 11:27:06,222.74,17.82,0.00,0.00,240.56,Paid,ACH,Net 30,USD,2024,09,GL-REV-983595,ADDR-983595,FALSE
INV-0983596-72FE,ORD-0983596-DEAC,CUST-047984-ED3D,INV-2026-983596,2025-09-24 19:11:50,2025-10-24 19:11:50,2025-10-04 19:11:50,408.73,32.7,0.00,0.00,441.43,Paid,ACH,Net 30,USD,2025,09,GL-REV-983596,ADDR-983596,FALSE
INV-0983597-DBA2,ORD-0983597-F026,CUST-290317-7D32,INV-2026-983597,2026-06-11 21:28:17,2026-07-11 21:28:17,,1332.15,106.57,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-983597,ADDR-983597,FALSE
INV-0983598-3C49,ORD-0983598-1AFB,CUST-278354-36E0,INV-2026-983598,2025-01-11 10:07:45,2025-02-10 10:07:45,2025-01-21 10:07:45,619.76,49.58,0.00,0.00,669.34,Paid,ACH,Net 30,USD,2025,01,GL-REV-983598,ADDR-983598,FALSE
INV-0983599-EE71,ORD-0983599-8E80,CUST-443480-B0FB,INV-2026-983599,2025-10-18 03:07:10,2025-11-17 03:07:10,2025-10-28 03:07:10,1356.79,108.54,0.00,0.00,1465.33,Paid,ACH,Net 30,USD,2025,10,GL-REV-983599,ADDR-983599,FALSE
INV-0983600-738C,ORD-0983600-AC48,CUST-096503-912A,INV-2026-983600,2026-03-26 22:01:20,2026-04-25 22:01:20,,967.57,77.41,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983600,ADDR-983600,FALSE
INV-0983601-9E53,ORD-0983601-A65F,CUST-366625-7290,INV-2026-983601,2026-01-13 18:40:02,2026-02-12 18:40:02,2026-01-23 18:40:02,219.06,17.52,0.00,0.00,236.58,Paid,ACH,Net 30,USD,2026,01,GL-REV-983601,ADDR-983601,FALSE
INV-0983602-28A4,ORD-0983602-2749,CUST-188159-2E1F,INV-2026-983602,2026-02-18 17:21:06,2026-03-20 17:21:06,2026-02-28 17:21:06,1065.3,85.22,0.00,0.00,1150.52,Paid,ACH,Net 30,USD,2026,02,GL-REV-983602,ADDR-983602,FALSE
INV-0983603-880F,ORD-0983603-3C56,CUST-129523-D722,INV-2026-983603,2024-12-19 10:49:14,2025-01-18 10:49:14,2024-12-29 10:49:14,94.55,7.56,0.00,0.00,102.11,Paid,ACH,Net 30,USD,2024,12,GL-REV-983603,ADDR-983603,FALSE
INV-0983604-88C3,ORD-0983604-4CA8,CUST-106424-6979,INV-2026-983604,2025-10-18 06:37:31,2025-11-17 06:37:31,2025-10-28 06:37:31,1142.08,91.37,0.00,0.00,1233.45,Paid,ACH,Net 30,USD,2025,10,GL-REV-983604,ADDR-983604,FALSE
INV-0983605-2E9E,ORD-0983605-E2AE,CUST-350631-030C,INV-2026-983605,2025-08-24 13:00:17,2025-09-23 13:00:17,2025-09-03 13:00:17,759.92,60.79,0.00,0.00,820.71,Paid,ACH,Net 30,USD,2025,08,GL-REV-983605,ADDR-983605,FALSE
INV-0983606-8750,ORD-0983606-6CCD,CUST-312578-6D66,INV-2026-983606,2024-11-19 07:33:52,2024-12-19 07:33:52,,270.03,21.6,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-983606,ADDR-983606,FALSE
INV-0983607-60BE,ORD-0983607-FF9A,CUST-252527-71BE,INV-2026-983607,2025-03-06 22:31:45,2025-04-05 22:31:45,,872.4,69.79,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-983607,ADDR-983607,FALSE
INV-0983608-824F,ORD-0983608-8857,CUST-208351-9B07,INV-2026-983608,2026-01-08 19:06:32,2026-02-07 19:06:32,,963.77,77.1,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-983608,ADDR-983608,FALSE
INV-0983609-EEF7,ORD-0983609-7ACE,CUST-146273-4217,INV-2026-983609,2026-02-21 01:27:15,2026-03-23 01:27:15,2026-03-03 01:27:15,1170.66,93.65,0.00,0.00,1264.31,Paid,ACH,Net 30,USD,2026,02,GL-REV-983609,ADDR-983609,FALSE
INV-0983610-1A3C,ORD-0983610-81E1,CUST-418029-2F60,INV-2026-983610,2025-04-05 19:37:11,2025-05-05 19:37:11,,735.05,58.8,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-983610,ADDR-983610,FALSE
INV-0983611-0B41,ORD-0983611-865B,CUST-134741-CB45,INV-2026-983611,2025-04-02 06:19:10,2025-05-02 06:19:10,,1274.21,101.94,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-983611,ADDR-983611,FALSE
INV-0983612-C92A,ORD-0983612-424F,CUST-267701-E6F1,INV-2026-983612,2025-10-11 05:32:39,2025-11-10 05:32:39,,506.62,40.53,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-983612,ADDR-983612,FALSE
INV-0983613-8CBF,ORD-0983613-AF5B,CUST-075578-191C,INV-2026-983613,2025-04-26 23:23:18,2025-05-26 23:23:18,,1398.2,111.86,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-983613,ADDR-983613,FALSE
INV-0983614-02A9,ORD-0983614-27DD,CUST-304806-AF96,INV-2026-983614,2024-07-04 01:34:56,2024-08-03 01:34:56,2024-07-14 01:34:56,1424.12,113.93,0.00,0.00,1538.05,Paid,ACH,Net 30,USD,2024,07,GL-REV-983614,ADDR-983614,FALSE
INV-0983615-89C2,ORD-0983615-6A91,CUST-193844-53BB,INV-2026-983615,2024-11-03 19:01:36,2024-12-03 19:01:36,2024-11-13 19:01:36,216.36,17.31,0.00,0.00,233.67,Paid,ACH,Net 30,USD,2024,11,GL-REV-983615,ADDR-983615,FALSE
INV-0983616-02CC,ORD-0983616-6087,CUST-293654-4357,INV-2026-983616,2024-12-10 11:16:13,2025-01-09 11:16:13,,550.11,44.01,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-983616,ADDR-983616,FALSE
INV-0983617-6B22,ORD-0983617-0755,CUST-340301-D9BD,INV-2026-983617,2025-10-30 05:29:04,2025-11-29 05:29:04,,545.91,43.67,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-983617,ADDR-983617,FALSE
INV-0983618-20E9,ORD-0983618-95A7,CUST-377349-1C7B,INV-2026-983618,2025-03-23 20:04:27,2025-04-22 20:04:27,,192.52,15.4,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-983618,ADDR-983618,FALSE
INV-0983619-3706,ORD-0983619-77BF,CUST-316912-3B5F,INV-2026-983619,2025-09-30 06:58:50,2025-10-30 06:58:50,2025-10-10 06:58:50,1327.45,106.2,0.00,0.00,1433.65,Paid,ACH,Net 30,USD,2025,09,GL-REV-983619,ADDR-983619,FALSE
INV-0983620-B1D3,ORD-0983620-4D86,CUST-392030-368D,INV-2026-983620,2025-02-02 12:16:14,2025-03-04 12:16:14,,325.93,26.07,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,02,GL-REV-983620,ADDR-983620,FALSE
INV-0983621-4169,ORD-0983621-1F5C,CUST-268327-19D8,INV-2026-983621,2025-08-17 10:05:30,2025-09-16 10:05:30,2025-08-27 10:05:30,1045.99,83.68,0.00,0.00,1129.67,Paid,ACH,Net 30,USD,2025,08,GL-REV-983621,ADDR-983621,FALSE
INV-0983622-7E21,ORD-0983622-828F,CUST-333404-B5C8,INV-2026-983622,2026-04-05 05:15:18,2026-05-05 05:15:18,2026-04-15 05:15:18,813.68,65.09,0.00,0.00,878.77,Paid,ACH,Net 30,USD,2026,04,GL-REV-983622,ADDR-983622,FALSE
INV-0983623-61D8,ORD-0983623-C1C9,CUST-249153-E920,INV-2026-983623,2025-10-30 12:36:33,2025-11-29 12:36:33,,893.69,71.5,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-983623,ADDR-983623,FALSE
INV-0983624-F352,ORD-0983624-A0EA,CUST-234020-A060,INV-2026-983624,2025-04-24 23:13:28,2025-05-24 23:13:28,2025-05-04 23:13:28,426.6,34.13,0.00,0.00,460.73,Paid,ACH,Net 30,USD,2025,04,GL-REV-983624,ADDR-983624,FALSE
INV-0983625-71E7,ORD-0983625-77C6,CUST-129074-01F2,INV-2026-983625,2026-04-16 10:26:11,2026-05-16 10:26:11,,487.32,38.99,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-983625,ADDR-983625,FALSE
INV-0983626-2782,ORD-0983626-67B2,CUST-086721-AC0B,INV-2026-983626,2025-11-29 12:52:48,2025-12-29 12:52:48,,493.57,39.49,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-983626,ADDR-983626,FALSE
INV-0983627-1B04,ORD-0983627-DC76,CUST-280849-9822,INV-2026-983627,2024-08-31 12:29:52,2024-09-30 12:29:52,2024-09-10 12:29:52,343.78,27.5,0.00,0.00,371.28,Paid,ACH,Net 30,USD,2024,08,GL-REV-983627,ADDR-983627,FALSE
INV-0983628-EAAC,ORD-0983628-9B8A,CUST-411251-76CF,INV-2026-983628,2026-03-10 20:23:23,2026-04-09 20:23:23,,134.98,10.8,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983628,ADDR-983628,FALSE
INV-0983629-496B,ORD-0983629-77FB,CUST-105275-6DF3,INV-2026-983629,2024-08-03 22:16:26,2024-09-02 22:16:26,,152.45,12.2,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983629,ADDR-983629,FALSE
INV-0983630-9E90,ORD-0983630-8462,CUST-409326-CDCB,INV-2026-983630,2025-11-27 01:50:48,2025-12-27 01:50:48,2025-12-07 01:50:48,1116.14,89.29,0.00,0.00,1205.43,Paid,ACH,Net 30,USD,2025,11,GL-REV-983630,ADDR-983630,FALSE
INV-0983631-DF20,ORD-0983631-F5F7,CUST-322335-1E9A,INV-2026-983631,2024-10-07 15:04:02,2024-11-06 15:04:02,,677.3,54.18,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-983631,ADDR-983631,FALSE
INV-0983632-7B2A,ORD-0983632-0AE2,CUST-186595-5169,INV-2026-983632,2025-10-13 15:25:03,2025-11-12 15:25:03,2025-10-23 15:25:03,1394.58,111.57,0.00,0.00,1506.15,Paid,ACH,Net 30,USD,2025,10,GL-REV-983632,ADDR-983632,FALSE
INV-0983633-7566,ORD-0983633-DE7A,CUST-218033-672A,INV-2026-983633,2024-08-03 06:04:50,2024-09-02 06:04:50,,1156.69,92.54,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983633,ADDR-983633,FALSE
INV-0983634-D414,ORD-0983634-0EA9,CUST-262976-B285,INV-2026-983634,2026-06-10 04:48:25,2026-07-10 04:48:25,2026-06-20 04:48:25,955.37,76.43,0.00,0.00,1031.8,Paid,ACH,Net 30,USD,2026,06,GL-REV-983634,ADDR-983634,FALSE
INV-0983635-5F8C,ORD-0983635-D907,CUST-166865-AED3,INV-2026-983635,2026-01-06 10:29:41,2026-02-05 10:29:41,,1251.33,100.11,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-983635,ADDR-983635,FALSE
INV-0983636-DD01,ORD-0983636-63F9,CUST-084520-B0EE,INV-2026-983636,2026-05-21 13:45:59,2026-06-20 13:45:59,,549.5,43.96,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-983636,ADDR-983636,FALSE
INV-0983637-2480,ORD-0983637-B130,CUST-065978-642C,INV-2026-983637,2024-11-03 07:27:57,2024-12-03 07:27:57,,1482.62,118.61,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-983637,ADDR-983637,FALSE
INV-0983638-BEDD,ORD-0983638-6F5C,CUST-420557-F230,INV-2026-983638,2024-09-25 05:55:03,2024-10-25 05:55:03,,1450.37,116.03,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-983638,ADDR-983638,FALSE
INV-0983639-9B44,ORD-0983639-CEC2,CUST-426069-6AD6,INV-2026-983639,2024-12-24 23:34:22,2025-01-23 23:34:22,2025-01-03 23:34:22,1135.64,90.85,0.00,0.00,1226.49,Paid,ACH,Net 30,USD,2024,12,GL-REV-983639,ADDR-983639,FALSE
INV-0983640-8B91,ORD-0983640-ADC7,CUST-391132-2254,INV-2026-983640,2025-06-19 23:15:02,2025-07-19 23:15:02,2025-06-29 23:15:02,1142.22,91.38,0.00,0.00,1233.6,Paid,ACH,Net 30,USD,2025,06,GL-REV-983640,ADDR-983640,FALSE
INV-0983641-2576,ORD-0983641-93A9,CUST-297424-6988,INV-2026-983641,2025-09-29 00:52:56,2025-10-29 00:52:56,2025-10-09 00:52:56,860.31,68.82,0.00,0.00,929.13,Paid,ACH,Net 30,USD,2025,09,GL-REV-983641,ADDR-983641,FALSE
INV-0983642-337D,ORD-0983642-2477,CUST-075927-F62D,INV-2026-983642,2025-11-02 19:55:28,2025-12-02 19:55:28,,1043.31,83.46,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-983642,ADDR-983642,FALSE
INV-0983643-DB67,ORD-0983643-23BD,CUST-409706-BFDD,INV-2026-983643,2025-06-29 11:53:50,2025-07-29 11:53:50,,1327.87,106.23,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-983643,ADDR-983643,FALSE
INV-0983644-1B8D,ORD-0983644-159A,CUST-458727-DA5E,INV-2026-983644,2025-08-01 11:37:20,2025-08-31 11:37:20,2025-08-11 11:37:20,1373.49,109.88,0.00,0.00,1483.37,Paid,ACH,Net 30,USD,2025,08,GL-REV-983644,ADDR-983644,FALSE
INV-0983645-445A,ORD-0983645-C4B8,CUST-300890-0299,INV-2026-983645,2025-07-14 16:45:39,2025-08-13 16:45:39,,70.4,5.63,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-983645,ADDR-983645,FALSE
INV-0983646-E074,ORD-0983646-81F2,CUST-260617-EE4B,INV-2026-983646,2024-08-27 10:49:36,2024-09-26 10:49:36,,406.79,32.54,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983646,ADDR-983646,FALSE
INV-0983647-A116,ORD-0983647-AAC2,CUST-256713-60F6,INV-2026-983647,2026-03-15 15:16:29,2026-04-14 15:16:29,,346.79,27.74,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983647,ADDR-983647,FALSE
INV-0983648-B0BF,ORD-0983648-2996,CUST-016506-7207,INV-2026-983648,2025-07-03 14:27:56,2025-08-02 14:27:56,2025-07-13 14:27:56,637.92,51.03,0.00,0.00,688.95,Paid,ACH,Net 30,USD,2025,07,GL-REV-983648,ADDR-983648,FALSE
INV-0983649-C7DE,ORD-0983649-B54F,CUST-178714-4602,INV-2026-983649,2025-09-24 00:12:48,2025-10-24 00:12:48,2025-10-04 00:12:48,571.8,45.74,0.00,0.00,617.54,Paid,ACH,Net 30,USD,2025,09,GL-REV-983649,ADDR-983649,FALSE
INV-0983650-1AA4,ORD-0983650-A167,CUST-229770-EAC5,INV-2026-983650,2025-08-02 15:15:03,2025-09-01 15:15:03,,1022.06,81.76,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-983650,ADDR-983650,FALSE
INV-0983651-EB16,ORD-0983651-1325,CUST-177876-05FA,INV-2026-983651,2025-08-17 04:13:22,2025-09-16 04:13:22,,959.39,76.75,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-983651,ADDR-983651,FALSE
INV-0983652-60DC,ORD-0983652-863B,CUST-048115-B478,INV-2026-983652,2025-05-24 07:10:31,2025-06-23 07:10:31,,995.87,79.67,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-983652,ADDR-983652,FALSE
INV-0983653-116B,ORD-0983653-6414,CUST-493113-3EF4,INV-2026-983653,2025-09-19 18:41:46,2025-10-19 18:41:46,,731.73,58.54,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-983653,ADDR-983653,FALSE
INV-0983654-7D86,ORD-0983654-7075,CUST-114856-3F51,INV-2026-983654,2025-08-03 15:07:55,2025-09-02 15:07:55,,1238.29,99.06,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-983654,ADDR-983654,FALSE
INV-0983655-E26E,ORD-0983655-115F,CUST-222852-E7AE,INV-2026-983655,2025-01-10 23:20:45,2025-02-09 23:20:45,2025-01-20 23:20:45,1495.25,119.62,0.00,0.00,1614.87,Paid,ACH,Net 30,USD,2025,01,GL-REV-983655,ADDR-983655,FALSE
INV-0983656-412B,ORD-0983656-1FA7,CUST-255809-37E3,INV-2026-983656,2024-11-26 18:34:32,2024-12-26 18:34:32,2024-12-06 18:34:32,1062.23,84.98,0.00,0.00,1147.21,Paid,ACH,Net 30,USD,2024,11,GL-REV-983656,ADDR-983656,FALSE
INV-0983657-9E85,ORD-0983657-92D7,CUST-079336-B072,INV-2026-983657,2024-11-09 20:08:28,2024-12-09 20:08:28,2024-11-19 20:08:28,1148.6,91.89,0.00,0.00,1240.49,Paid,ACH,Net 30,USD,2024,11,GL-REV-983657,ADDR-983657,FALSE
INV-0983658-7113,ORD-0983658-4936,CUST-421064-F514,INV-2026-983658,2024-07-28 04:15:52,2024-08-27 04:15:52,,205.41,16.43,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-983658,ADDR-983658,FALSE
INV-0983659-DE61,ORD-0983659-5454,CUST-497047-9BB0,INV-2026-983659,2025-05-20 15:20:45,2025-06-19 15:20:45,,73.21,5.86,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-983659,ADDR-983659,FALSE
INV-0983660-52A9,ORD-0983660-CBAD,CUST-059390-7999,INV-2026-983660,2024-12-29 10:14:01,2025-01-28 10:14:01,2025-01-08 10:14:01,371.58,29.73,0.00,0.00,401.31,Paid,ACH,Net 30,USD,2024,12,GL-REV-983660,ADDR-983660,FALSE
INV-0983661-C592,ORD-0983661-A190,CUST-035324-5EC8,INV-2026-983661,2025-03-18 18:29:39,2025-04-17 18:29:39,,948.79,75.9,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-983661,ADDR-983661,FALSE
INV-0983662-CD3E,ORD-0983662-B0D4,CUST-032420-649F,INV-2026-983662,2025-01-31 20:56:41,2025-03-02 20:56:41,,474.6,37.97,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-983662,ADDR-983662,FALSE
INV-0983663-356C,ORD-0983663-062D,CUST-345000-C8C6,INV-2026-983663,2024-08-11 13:37:57,2024-09-10 13:37:57,2024-08-21 13:37:57,1300.9,104.07,0.00,0.00,1404.97,Paid,ACH,Net 30,USD,2024,08,GL-REV-983663,ADDR-983663,FALSE
INV-0983664-B650,ORD-0983664-E29A,CUST-491763-9546,INV-2026-983664,2024-08-12 00:15:37,2024-09-11 00:15:37,,973.24,77.86,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983664,ADDR-983664,FALSE
INV-0983665-33FE,ORD-0983665-BA9F,CUST-308866-2522,INV-2026-983665,2024-12-26 16:07:03,2025-01-25 16:07:03,,1214.08,97.13,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-983665,ADDR-983665,FALSE
INV-0983666-40AB,ORD-0983666-5AB3,CUST-254681-5946,INV-2026-983666,2026-03-01 18:37:44,2026-03-31 18:37:44,,1128.03,90.24,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983666,ADDR-983666,FALSE
INV-0983667-A42A,ORD-0983667-2827,CUST-102030-4BAD,INV-2026-983667,2024-08-06 00:21:23,2024-09-05 00:21:23,,351.75,28.14,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983667,ADDR-983667,FALSE
INV-0983668-0A06,ORD-0983668-66D0,CUST-402399-5167,INV-2026-983668,2025-08-25 01:48:00,2025-09-24 01:48:00,,410.06,32.8,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-983668,ADDR-983668,FALSE
INV-0983669-EEDE,ORD-0983669-1EAB,CUST-030048-83EC,INV-2026-983669,2025-11-22 22:31:38,2025-12-22 22:31:38,,1265.68,101.25,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-983669,ADDR-983669,FALSE
INV-0983670-89E6,ORD-0983670-8547,CUST-052820-9F5D,INV-2026-983670,2026-03-11 18:15:36,2026-04-10 18:15:36,,126.65,10.13,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983670,ADDR-983670,FALSE
INV-0983671-02B6,ORD-0983671-6F97,CUST-218482-D1D8,INV-2026-983671,2025-06-26 13:11:04,2025-07-26 13:11:04,2025-07-06 13:11:04,413.53,33.08,0.00,0.00,446.61,Paid,ACH,Net 30,USD,2025,06,GL-REV-983671,ADDR-983671,FALSE
INV-0983672-9829,ORD-0983672-4174,CUST-128078-4B6C,INV-2026-983672,2026-05-02 15:23:22,2026-06-01 15:23:22,,1003.96,80.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-983672,ADDR-983672,FALSE
INV-0983673-F707,ORD-0983673-AC8D,CUST-449049-FC7A,INV-2026-983673,2024-08-27 05:45:28,2024-09-26 05:45:28,,740.39,59.23,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-983673,ADDR-983673,FALSE
INV-0983674-7614,ORD-0983674-329D,CUST-434353-D9D3,INV-2026-983674,2024-12-08 09:03:36,2025-01-07 09:03:36,2024-12-18 09:03:36,1364.67,109.17,0.00,0.00,1473.84,Paid,ACH,Net 30,USD,2024,12,GL-REV-983674,ADDR-983674,FALSE
INV-0983675-CCF1,ORD-0983675-F519,CUST-054718-5904,INV-2026-983675,2025-04-28 18:02:49,2025-05-28 18:02:49,,864.03,69.12,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-983675,ADDR-983675,FALSE
INV-0983676-AA29,ORD-0983676-CAC4,CUST-245955-1123,INV-2026-983676,2024-11-02 07:41:12,2024-12-02 07:41:12,,1195.17,95.61,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-983676,ADDR-983676,FALSE
INV-0983677-BEAF,ORD-0983677-10B2,CUST-318642-B60B,INV-2026-983677,2025-08-10 04:45:42,2025-09-09 04:45:42,2025-08-20 04:45:42,1051.92,84.15,0.00,0.00,1136.07,Paid,ACH,Net 30,USD,2025,08,GL-REV-983677,ADDR-983677,FALSE
INV-0983678-38FB,ORD-0983678-F182,CUST-243279-2985,INV-2026-983678,2024-08-25 20:26:13,2024-09-24 20:26:13,2024-09-04 20:26:13,64.04,5.12,0.00,0.00,69.16,Paid,ACH,Net 30,USD,2024,08,GL-REV-983678,ADDR-983678,FALSE
INV-0983679-EB2A,ORD-0983679-D23B,CUST-077253-3C87,INV-2026-983679,2025-05-03 21:43:19,2025-06-02 21:43:19,2025-05-13 21:43:19,495.25,39.62,0.00,0.00,534.87,Paid,ACH,Net 30,USD,2025,05,GL-REV-983679,ADDR-983679,FALSE
INV-0983680-09C0,ORD-0983680-F4DC,CUST-366714-E240,INV-2026-983680,2026-06-06 16:39:03,2026-07-06 16:39:03,,1150.91,92.07,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-983680,ADDR-983680,FALSE
INV-0983681-B15A,ORD-0983681-6EB7,CUST-275224-E3E2,INV-2026-983681,2026-04-30 23:30:16,2026-05-30 23:30:16,,400.68,32.05,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-983681,ADDR-983681,FALSE
INV-0983682-4994,ORD-0983682-4CF1,CUST-449381-C2C5,INV-2026-983682,2026-03-25 14:59:17,2026-04-24 14:59:17,,427.15,34.17,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983682,ADDR-983682,FALSE
INV-0983683-F177,ORD-0983683-C43D,CUST-479512-B486,INV-2026-983683,2026-06-15 15:45:35,2026-07-15 15:45:35,2026-06-25 15:45:35,1270.87,101.67,0.00,0.00,1372.54,Paid,ACH,Net 30,USD,2026,06,GL-REV-983683,ADDR-983683,FALSE
INV-0983684-230B,ORD-0983684-3C16,CUST-261459-D79E,INV-2026-983684,2026-03-12 00:09:55,2026-04-11 00:09:55,,1449.4,115.95,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-983684,ADDR-983684,FALSE
INV-0983685-6B6B,ORD-0983685-9B59,CUST-054095-A3E7,INV-2026-983685,2024-11-25 10:17:51,2024-12-25 10:17:51,,1296.04,103.68,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-983685,ADDR-983685,FALSE
